136776333,"Via Adolfo Tommasi"
206841001,"Via Adolfo Tommasi"
206841002,"Via Adolfo Tommasi"
28803317,"Via Adolfo Tommasi"
29048603,"Via Adriana"
134470058,"Via Adriano Lemmi"
23952728,"Via Adua"
107827472,"Via Agreste"
72474033,"Via Agreste"
202456914,"Via Aiaccia"
202456915,"Via Aiaccia"
202456916,"Via Aiaccia"
31149644,"Via Aiaccia"
31149678,"Via Aiaccia"
31149682,"Via Aiaccia"
31149683,"Via Aiaccia"
31149684,"Via Aiaccia"
31149685,"Via Aiaccia"
31348557,"Via Aiaccia"
33681031,"Via Alberto Montanari"
200230185,"Via Alcide De Gasperi"
202589591,"Via Alcide De Gasperi"
29421114,"Via Alcide De Gasperi"
96250537,"Via Alessandro Doveri"
167468693,"Via Alessandro Lotti"
134223256,"Via Alessandro Pannocchia"
162032928,"Via Alessandro Pieroni"
162032929,"Via Alessandro Pieroni"
34942456,"Via Alessandro Pieroni"
75596922,"Via Alessandro Pieroni"
40645424,"Via Alessandro Volta"
193015304,"Via Alfredo Ascoli"
30029751,"Via Alfredo Ascoli"
28308480,"Via Alfredo Catalani"
28308481,"Via Alfredo Catalani"
72473747,"Via Alfredo Jeri"
28782715,"Via Alfredo Soffredini"
195142649,"Via Amedeo Modigliani"
202456917,"Via Amedeo Modigliani"
28913266,"Via Amedeo Modigliani"
28965717,"Via Amedeo Modigliani"
29421124,"Via Amedeo Modigliani"
29421125,"Via Amedeo Modigliani"
29421126,"Via Amedeo Modigliani"
32743985,"Via Amedeo Modigliani"
113978809,"Via Andrea Costa"
242392657,"Via Andrea Costa"
271173657,"Via Andrea Costa"
271173658,"Via Andrea Costa"
271173660,"Via Andrea Costa"
271173661,"Via Andrea Costa"
31149788,"Via Andrea Costa"
142160643,"Via Andrea Sgarallino"
134470059,"Via Andrea de' Pazzi"
224411452,"Via Andrea de' Pazzi"
137270822,"Via Angelica Palli"
201697169,"Via Angelina Tiberini"
25347521,"Via Angiolo Badaloni"
25347522,"Via Angiolo Badaloni"
28308498,"Via Angiolo Badaloni"
151507882,"Via Angiolo Tommasi"
29071183,"Via Angiolo Tommasi"
30630315,"Via Angiolo Tommasi"
107825416,"Via Anna Frank"
28851420,"Via Anna Frank"
31149789,"Via Anna Frank"
148685003,"Via Anna Maria Enriques Agnoletti"
25922711,"Via Antonio Bacchelli"
78360330,"Via Antonio Bacchelli"
74635254,"Via Antonio Baldovinetti"
28803326,"Via Antonio Corazzi"
28803338,"Via Antonio Corazzi"
28803339,"Via Antonio Corazzi"
72473734,"Via Antonio Federico Ozanam"
140034375,"Via Antonio Francesco Pigafetta"
148688193,"Via Antonio Gramsci"
148688196,"Via Antonio Gramsci"
150571578,"Via Antonio Gramsci"
69316740,"Via Antonio Gramsci"
72137170,"Via Antonio Gramsci"
193015305,"Via Antonio Labriola"
32519113,"Via Antonio Labriola"
58665453,"Via Antonio Mangini"
200351974,"Via Antonio Meucci"
200351976,"Via Antonio Meucci"
